"","idInterview","state","city","region","type","sex","age_full","age_60","P1","P2","gov_trust","pol_orientation","interest_politics","interest_news","frequency_news","source_printed_newspaper","source_online_newspaper","source_printed_magazines","source_online_magazine","source_radio","source_television","source_alternative","source_wpp","source_family","source_social_media","source_podcasts","source_none","reason_source","trust_newspaper","trust_magazine","trust_radio","trust_television","trust_websites","trust_blogs","trust_social_media","format_preference","same_ideology_news","oposite_ideology_news","trust_traditional_press","P19","frequency_fake_news","P21","reaction_fake_news","resp_population","resp_gov","resp_politicians","resp_press","resp_social_media","severity_fake_news","impact_newspaper","impact_magazines","impact_radio","impact_television","impact_cinema","impact_websites","impact_blogs","impact_social_media","impact2_facebook","impact2_youtube","impact2_instagram","impact2_twitter","impact2_tiktok","impact2_wpp","fake_news_source","fact_checking","trust_agencies","share_news","pand1_fakenews_facebook","pand1_fakenews_youtube","pand1_fakenews_instagram","pand1_fakenews_twitter","pand1_fakenews_tiktok","pand1_fakenews_wpp","pand2_worse_perception_media","pand3_trust_vaccine","pand3_seek_science","pand3_preventive_treat","pand3_masks","pand4_source_info","pand5_increased_interest_science","vote1_trust_ballot","vote2_eletronic_best_option","vote3_worried_hacker","vote3_worried_politics","vote3_worried_transparency","vote3_worried_tech","vote3_worried_tse","education_full","race","religion_full","income_full","class_full","age_50","education","income","class","religion","evaluation","approval","shared_fake_news_19","race_adj","sex_men","region_North","region_Northeast","region_Center-West","region_Southeast","region_South","religion_Catholic","religion_Evangelicals","religion_Other religion","religion_No religion","age_60_16-24 age","age_60_25-34 age","age_60_35-44 age","age_60_45-59 age","age_60_60 or more","evaluation_Excellent/Good","evaluation_Regular","evaluation_Bad/Terrible","evaluation_Unsure","P21_No","P21_Unsure","P21_Yes","reaction_fake_news_I didn't send a warning, but I also didn't share the same information anymore","reaction_fake_news_I just sent a message warning that the information was not true","reaction_fake_news_I kept sharing the information","reaction_fake_news_I sent a message warning that the information was not true along with the correct information","reaction_fake_news_Unsure","reaction_fake_news_NA","capital_metrop","approves_gov","pol_orientation_right","pol_orientation_center","pol_orientation_left","pol_orientation_none","race_is_white","education_high","income_low","class_ab","class_c","class_de","has_religion"
"803",28859031,"SP","BEBEDOURO","Southeast","Countryside","Men",65,"60 or more","Good","Approves",1,"Right/Center-Right",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"Ease of access",0,0,1,1,0,0,1,"It depends on the content of the news videos and texts",1,"Reports",0,"No",1,"No",NA,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,"Scientists",1,1,0,1,0,0,0,0,0,1,0,1,0,0,"Academia/Scientists",1,1,1,1,1,1,1,1,"High School","Black/Pardo","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","High School","1 to 3 MWs","C","Catholic","Excellent/Good","Approves",0,"Black",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,1,1,0,1,0,1
"804",28859518,"SP","CAMPOS DO JORDaO","Southeast","Countryside","Men",64,"60 or more","Terrible","Strongly disapproves",0,"Center",1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,"Convenience",0,0,0,0,0,0,0,"Longer and in-depth news videos and texts",1,"Ignores",0,"Yes",1,"Yes","I sent a message warning that the information was not true along with the correct information",0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,"Government, politicians, or political parties in my country",1,0,0,1,1,1,0,0,1,1,1,1,0,0,"WHO/Anvisa",1,1,1,0,0,0,0,0,"Middle School","Black/Pardo","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","Elementary School","1 to 3 MWs","C","Catholic","Bad/Terrible","Disapproves",1,"Black",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
"805",28859766,"SP","SaO PAULO","Southeast","Capital","Men",61,"60 or more","Regular","Disapproves",0,"I never had a political orientation",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Free access or low price",0,0,0,0,0,0,0,"Indifferent",0,"Ignores",0,"No",1,"No",NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Friends and family",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"State/Municipal government",0,0,0,1,1,1,1,1,"High School","Black/Pardo","Protestant / Evangelical","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","High School","1 to 3 MWs","C","Evangelicals","Regular","Disapproves",0,"Black",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,1,1,0,1,0,1
"806",28859826,"SP","SaO PAULO","Southeast","Capital","Men",63,"60 or more","Terrible","Strongly disapproves",0,"Left/Center-Left",1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,"Ease of access",0,0,0,0,1,1,0,"Shorter and concise news videos and texts",1,"Read/watch until the end",0,"Yes",1,"Yes","I sent a message warning that the information was not true along with the correct information",1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,"Journalists or the press",0,1,1,0,0,0,0,0,1,0,0,1,0,0,"Academia/Scientists",1,1,1,0,0,0,1,0,"Middle School","White","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","Elementary School","1 to 3 MWs","C","Catholic","Bad/Terrible","Disapproves",1,"White",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
"807",28859898,"SP","SaO BERNARDO DO CAMPO","Southeast","Metropolitan region","Men",65,"60 or more","Regular","Approves",1,"Right/Center-Right",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Convenience",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",1,"No",0,"No",NA,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,"Government, politicians, or political parties in my country",1,0,0,0,1,0,0,0,0,0,1,1,1,1,"Doctors and Healthcare professionals",0,0,0,0,0,1,1,0,"Middle School","Black/Pardo","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","Elementary School","1 to 3 MWs","C","Catholic","Regular","Approves",0,"Black",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,1,0,1,0,1
"808",28859598,"PR","LARANJEIRAS DO SUL","South","Countryside","Men",63,"60 or more","Regular","Neither approves nor disapproves",0,"Right/Center-Right",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"Trusted content",0,0,0,0,1,0,0,"It depends on the content of the news videos and texts",0,"Read/watch until the end",0,"Yes",1,"Yes","I sent a message warning that the information was not true along with the correct information",1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,"People in general",0,0,0,1,1,1,0,1,1,0,1,1,0,0,"Friends and family",1,0,1,1,1,0,0,0,"High School","Black/Pardo","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","High School","1 to 3 MWs","C","Catholic","Regular","Neither approves nor disapproves",1,"Black",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
"809",28859659,"RS","SANTIAGO","South","Countryside","Men",68,"60 or more","Regular","Strongly disapproves",0,"I never had a political orientation",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"Convenience",0,0,0,0,0,0,0,"Indifferent",0,"Ignores",1,"No",0,"No",NA,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,"Friends and family",0,0,0,1,0,1,1,1,1,0,0,0,0,0,"Friends and family",0,1,0,1,1,1,1,1,"High School","White","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","High School","1 to 3 MWs","C","Catholic","Regular","Disapproves",0,"White",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,1,0,1,0,1
"810",28859721,"RS","PORTO ALEGRE","South","Capital","Men",63,"60 or more","Terrible","Strongly disapproves",0,"Left/Center-Left",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"Convenience",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Ignores",1,"No",0,"No",NA,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,"I am not worried about it",1,0,0,0,0,0,0,0,1,1,0,1,0,0,"Doctors and Healthcare professionals",1,0,0,0,0,1,1,1,"High School","White","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","High School","1 to 3 MWs","C","Catholic","Bad/Terrible","Disapproves",0,"White",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,1,1,0,1,0,1
"811",28859725,"RS","SaO SEPe","South","Countryside","Men",65,"60 or more","Regular","Strongly disapproves",0,"Left/Center-Left",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"Trusted content",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",1,"Comments",0,"No",1,"No",NA,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,"People in general",0,0,0,0,0,0,0,0,1,0,0,1,0,0,"WHO/Anvisa",1,0,1,1,1,1,1,1,"Middle School","Black/Pardo","Protestant / Evangelical","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","Elementary School","1 to 3 MWs","C","Evangelicals","Regular","Disapproves",0,"Black",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,1,0,1,0,1
"812",28859757,"RS","CAXIAS DO SUL","South","Countryside","Men",68,"60 or more","Terrible","Strongly disapproves",0,"I no longer have a defined political orientation",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"Easy to read content",0,0,0,0,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",1,"No",0,"No",NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"People in general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Press",0,0,0,1,1,1,1,1,"No education","Black/Pardo","Atheist","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","No education","1 to 3 MWs","C","No religion","Bad/Terrible","Disapproves",0,"Black",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"813",28843090,"SC","FLORIANoPOLIS","South","Capital","Men",62,"60 or more","Terrible","Strongly disapproves",0,"I never had a political orientation",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Trusted content",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",1,"No",0,"No",NA,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,"Activists or groups of activists",0,1,0,0,0,0,0,0,0,1,0,1,0,0,"WHO/Anvisa",1,1,1,1,1,1,1,0,"Higher Education","White","Buddhist / Shinto","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","Higher Education","1 to 3 MWs","C","Other religion","Bad/Terrible","Disapproves",0,"White",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,1,1,1,0,1,0,1
"814",28859593,"SC","FLORIANoPOLIS","South","Capital","Men",62,"60 or more","Good","Approves",1,"I no longer have a defined political orientation",0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,"Convenience",0,0,0,1,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",1,"No",1,"No",NA,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,"People in general",1,1,0,0,0,0,0,0,1,1,0,1,0,0,"Doctors and Healthcare professionals",1,1,1,1,1,1,0,0,"Middle School","Black/Pardo","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","Elementary School","1 to 3 MWs","C","Catholic","Excellent/Good","Approves",0,"Black",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,1,0,1,0,1
"815",28859655,"SC","PALHOcA","South","Metropolitan region","Men",67,"60 or more","Regular","Approves",1,"Right/Center-Right",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Convenience",0,0,0,0,0,0,0,"Indifferent",0,"Read/watch until the end",1,"No",0,"No",NA,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,"Government, politicians, or political parties in my country",0,0,0,1,0,1,0,0,1,1,0,0,0,0,"Doctors and Healthcare professionals",1,1,0,1,1,1,1,1,"Middle School","Black/Pardo","None at all","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","Elementary School","1 to 3 MWs","C","No religion","Regular","Approves",0,"Black",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"816",28859671,"SC","RIO DO SUL","South","Countryside","Men",60,"60 or more","Regular","Approves",1,"Right/Center-Right",1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,"Ease of access",1,1,0,0,0,0,0,"Indifferent",0,"Ignores",0,"Yes",1,"Yes","I just sent a message warning that the information was not true",0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"Friends and family",0,0,1,1,1,0,0,0,1,0,0,0,0,0,"Social media",1,1,1,0,0,0,0,1,"High School","White","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","High School","1 to 3 MWs","C","Catholic","Regular","Approves",1,"White",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1
"817",28859287,"SC","FLORIANoPOLIS","South","Capital","Men",62,"60 or more","Terrible","Strongly disapproves",0,"I never had a political orientation",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Ease of access",0,0,0,0,1,0,0,"Shorter and concise news videos and texts",1,"Ignores",0,"Yes",1,"No",NA,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"Government, politicians, or political parties in my country",0,0,0,1,0,1,1,0,1,0,1,0,1,1,"WHO/Anvisa",1,1,1,1,1,1,1,1,"Middle School","Black/Pardo","Protestant / Evangelical","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","Elementary School","1 to 3 MWs","C","Evangelicals","Bad/Terrible","Disapproves",1,"Black",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,1,0,1,0,1
"818",28843143,"GO","GOIÂNIA","Center-West","Capital","Men",70,"60 or more","Excellent","Strongly approves",1,"Right/Center-Right",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,"Convenience",1,0,0,0,0,0,0,"It depends on the content of the news videos and texts",0,"Ignores",0,"No",1,"No",NA,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,"People in general",1,0,1,1,1,0,0,0,1,1,1,1,0,0,"Academia/Scientists",1,0,0,1,1,1,1,1,"High School","White","Protestant / Evangelical","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","High School","1 to 3 MWs","C","Evangelicals","Excellent/Good","Approves",0,"White",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,1,1,1,0,1,0,1
"819",28858380,"AC","RIO BRANCO","North","Capital","Men",63,"60 or more","Terrible","Strongly disapproves",0,"I no longer have a defined political orientation",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"Trusted content",0,0,0,0,1,1,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Journalists or the press",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Doctors and Healthcare professionals",1,0,1,1,1,1,0,0,"No education","Black/Pardo","Protestant / Evangelical","Between R$ 1.200,01 and R$1.800,00","C2","50 or more","No education","1 to 3 MWs","C","Evangelicals","Bad/Terrible","Disapproves",0,"Black",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,0,1,0,1
"820",28845135,"AM","MANAUS","North","Capital","Men",60,"60 or more","Bad","Strongly disapproves",0,"I no longer have a defined political orientation",0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,"Ease of access",0,0,0,0,0,0,0,"Indifferent",0,"Ignores",0,"No",1,"No",NA,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"People in general",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WHO/Anvisa",1,1,1,1,1,1,1,1,"High School","Black/Pardo","Catholic","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","High School","3 to 6 MWs","A/B","Catholic","Bad/Terrible","Disapproves",0,"Black",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,1,0,0,1
"821",28858394,"AM","MANAUS","North","Capital","Men",60,"60 or more","Bad","Strongly disapproves",0,"I no longer have a defined political orientation",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"Convenience",0,0,0,0,0,0,0,"Indifferent",0,"Read/watch until the end",1,"No",1,"No",NA,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"Scientists",0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Friends and family",1,0,1,1,1,1,1,1,"Middle School","White","Protestant / Evangelical","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","Elementary School","3 to 6 MWs","A/B","Evangelicals","Bad/Terrible","Disapproves",0,"White",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"822",28856831,"PA","BELeM","North","Capital","Men",65,"60 or more","Terrible","Strongly disapproves",0,"Left/Center-Left",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,"Ease of access",1,1,1,1,0,0,0,"It depends on the content of the news videos and texts",0,"Ignores",0,"No",1,"No",NA,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Government, politicians, or political parties in my country",0,1,0,1,1,1,1,1,1,0,1,1,0,0,"WHO/Anvisa",1,1,1,0,0,0,1,0,"High School","White","Catholic","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","High School","3 to 6 MWs","A/B","Catholic","Bad/Terrible","Disapproves",0,"White",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,1,0,1,0,0,1
"823",28858376,"RO","PORTO VELHO","North","Capital","Men",68,"60 or more","Regular","Strongly disapproves",0,"Center",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"Ease of access",0,0,0,0,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",0,"No",1,"Yes","I didn't send a warning, but I also didn't share the same information anymore",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"People in general",0,0,0,1,1,1,0,0,1,0,0,1,0,0,"Doctors and Healthcare professionals",1,0,0,1,1,1,1,1,"No education","White","Catholic","Between R$ 1.800,01 and R$ 3.600,00","C1","50 or more","No education","1 to 3 MWs","C","Catholic","Regular","Disapproves",0,"White",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
"824",28822176,"AL","MACEIo","Northeast","Capital","Men",73,"60 or more","Terrible","Strongly disapproves",0,"Center",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,"Ease of access",1,1,1,1,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,"Activists or groups of activists",1,1,0,1,1,0,0,0,0,0,0,0,0,0,"WHO/Anvisa",1,1,1,0,0,0,0,0,"Higher Education","Black/Pardo","Spiritist / Kardecist","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","Higher Education","3 to 6 MWs","A/B","Other religion","Bad/Terrible","Disapproves",0,"Black",1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,1,0,1,0,0,1
"825",28830214,"BA","SALVADOR","Northeast","Capital","Men",66,"60 or more","Good","Strongly approves",1,"Right/Center-Right",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,"Ease of access",1,0,0,1,0,0,0,"Shorter and concise news videos and texts",1,"Read/watch until the end",1,"No",0,"No",NA,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,"Government, politicians, or political parties in my country",0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Press",1,0,0,1,1,1,1,1,"Middle School","Black/Pardo","Catholic","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","Elementary School","3 to 6 MWs","A/B","Catholic","Excellent/Good","Approves",0,"Black",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,1,0,0,1
"826",28858678,"BA","BARRA DO MENDES","Northeast","Countryside","Men",62,"60 or more","Regular","Approves",1,"I never had a political orientation",1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,"Ease of access",0,0,0,0,1,0,0,"Shorter and concise news videos and texts",0,"Ignores",0,"Yes",1,"Yes","I sent a message warning that the information was not true along with the correct information",0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,"Government, politicians, or political parties in my country",0,0,1,1,0,0,0,0,1,0,0,1,0,0,"Academia/Scientists",1,1,1,0,0,1,1,0,"High School","Black/Pardo","Catholic","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","High School","3 to 6 MWs","A/B","Catholic","Regular","Approves",1,"Black",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
"827",28859174,"BA","CURAca","Northeast","Countryside","Men",67,"60 or more","Regular","Disapproves",0,"I never had a political orientation",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,"Ease of access",1,1,0,1,0,0,0,"Longer and in-depth news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,"Government, politicians, or political parties from other countries (international)",1,1,0,0,0,0,0,0,1,0,0,1,0,0,"WHO/Anvisa",1,1,1,0,0,0,0,0,"Middle School","Black/Pardo","Catholic","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","Elementary School","3 to 6 MWs","A/B","Catholic","Regular","Disapproves",0,"Black",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,0,1
"828",28859190,"PE","RECIFE","Northeast","Capital","Men",73,"60 or more","Terrible","Strongly disapproves",0,"Center",1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,"Ease of access",0,0,1,1,0,0,0,"Longer and in-depth news videos and texts",0,"Comments",0,"No",1,"No",NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,"Friends and family",1,0,0,1,0,0,0,0,1,0,0,1,0,0,"Doctors and Healthcare professionals",1,0,0,1,1,1,1,1,"Higher Education","White","None at all","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","Higher Education","3 to 6 MWs","A/B","No religion","Bad/Terrible","Disapproves",0,"White",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,1,1,0,1,0,0,0
"829",28859216,"PE","RECIFE","Northeast","Capital","Men",74,"60 or more","Terrible","Strongly disapproves",0,"Left/Center-Left",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,"Free access or low price",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",0,"No",1,"No",NA,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,"Journalists or the press",1,0,0,1,1,0,0,0,1,1,0,1,0,0,"WHO/Anvisa",1,0,0,1,1,1,0,1,"High School","Black/Pardo","Catholic","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","High School","3 to 6 MWs","A/B","Catholic","Bad/Terrible","Disapproves",0,"Black",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,1,0,1,0,0,1
"830",28859394,"CE","CAUCAIA","Northeast","Metropolitan region","Men",62,"60 or more","Terrible","Strongly disapproves",0,"Unsure",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"Convenience",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Ignores",0,"No",1,"No",NA,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,"People in general",0,0,0,1,1,1,0,1,1,0,0,0,0,0,"Doctors and Healthcare professionals",0,1,1,0,1,1,1,1,"Higher Education","White","Catholic","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","Higher Education","3 to 6 MWs","A/B","Catholic","Bad/Terrible","Disapproves",0,"White",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,1,1,0,1,0,0,1
"831",28858818,"CE","CRATEuS","Northeast","Countryside","Men",67,"60 or more","Regular","Approves",1,"I never had a political orientation",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"Convenience",0,0,0,0,0,0,0,"Shorter and concise news videos and texts",0,"Read/watch until the end",0,"No",1,"Yes","I just sent a message warning that the information was not true",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Friends and family",1,0,0,1,0,0,0,0,1,0,0,0,0,0,"Friends and family",1,1,1,1,1,1,1,0,"High School","Black/Pardo","Protestant / Evangelical","Between R$ 3.600,01 and R$ 7.200,00","B2","50 or more","High School","3 to 6 MWs","A/B","Evangelicals","Regular","Approves",0,"Black",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
